age,gender,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,workout_type,water_intake,workout_frequency,experience_level,bmi,age_category,weight_category,bmi_category
54.0,Female,66.9,1.74,195.0,129.0,62.0,1.24,720.0,HIIT,2.1,2.0,1.0,22.1,50-100,60-79,healthy
45.0,Female,50.4,1.79,182.0,130.0,59.0,0.74,433.0,Cardio,2.5,2.0,1.0,15.73,40-49,40-59,under weight
18.0,Female,62.0,1.59,190.0,162.0,50.0,1.23,996.0,Strength,2.2,4.0,2.0,24.52,0-29,60-79,healthy
45.0,Male,79.2,1.95,189.0,135.0,69.0,1.47,982.0,Yoga,2.8,3.0,2.0,20.83,40-49,60-79,healthy
58.0,Female,56.5,1.7,170.0,122.0,57.0,0.74,406.0,Yoga,2.7,2.0,1.0,19.55,50-100,40-59,healthy
43.0,Female,48.4,1.61,190.0,127.0,69.0,1.28,732.0,Cardio,2.4,2.0,1.0,18.67,40-49,40-59,healthy
38.0,Male,46.1,1.79,188.0,158.0,68.0,0.64,556.0,Strength,2.8,3.0,1.0,14.39,30-39,40-59,under weight
39.0,Male,71.7,1.88,198.0,147.0,51.0,0.55,445.0,Cardio,2.2,2.0,1.0,20.29,30-39,60-79,healthy
30.0,Female,51.5,1.74,174.0,150.0,64.0,1.08,810.0,Strength,2.0,3.0,2.0,17.01,30-39,40-59,under weight
30.0,Male,90.0,1.66,165.0,152.0,71.0,1.32,1104.0,Cardio,2.1,4.0,2.0,32.66,30-39,80-99,obesity
33.0,Female,53.7,1.66,191.0,129.0,72.0,1.25,806.0,HIIT,2.5,3.0,1.0,19.49,30-39,40-59,healthy
37.0,Male,87.8,1.69,183.0,158.0,69.0,1.81,1573.0,HIIT,3.5,5.0,3.0,30.74,30-39,80-99,obesity
26.0,Male,76.4,1.79,177.0,156.0,73.0,1.17,1004.0,Strength,2.7,3.0,2.0,23.84,0-29,60-79,healthy
50.0,Female,73.6,1.55,183.0,145.0,74.0,0.89,581.0,HIIT,2.1,3.0,1.0,30.63,50-100,60-79,obesity
34.0,Male,75.7,1.94,181.0,141.0,72.0,1.18,915.0,Strength,2.4,4.0,2.0,20.11,30-39,60-79,healthy
45.0,Female,59.4,1.51,169.0,142.0,65.0,1.15,735.0,Strength,1.9,4.0,2.0,26.05,40-49,40-59,overweight
35.0,Male,62.8,1.63,184.0,160.0,63.0,1.41,1241.0,Cardio,3.7,4.0,2.0,23.64,30-39,60-79,healthy
32.0,Male,65.2,1.62,186.0,128.0,63.0,0.58,408.0,Cardio,3.4,2.0,1.0,24.84,30-39,60-79,healthy
56.0,Female,67.7,1.58,189.0,142.0,52.0,1.45,927.0,Strength,1.9,2.0,1.0,27.12,50-100,60-79,overweight
22.0,Male,102.1,1.85,190.0,157.0,67.0,1.48,1278.0,Cardio,2.4,4.0,2.0,29.83,0-29,100-130,overweight
30.0,Female,60.6,1.55,172.0,120.0,52.0,1.3,780.0,Strength,1.6,3.0,2.0,25.22,30-39,60-79,overweight
25.0,Male,88.1,1.95,182.0,131.0,68.0,1.41,1016.0,Cardio,3.0,2.0,1.0,23.17,0-29,80-99,healthy
54.0,Female,50.2,1.61,188.0,157.0,67.0,1.48,1046.0,HIIT,2.7,2.0,1.0,19.37,50-100,40-59,healthy
44.0,Male,86.6,1.97,197.0,167.0,50.0,1.66,1372.0,Yoga,3.5,5.0,3.0,22.31,40-49,80-99,healthy
55.0,Male,75.6,1.71,173.0,130.0,57.0,1.03,663.0,Strength,2.0,4.0,2.0,25.85,50-100,60-79,overweight
47.0,Female,58.5,1.79,195.0,131.0,71.0,1.42,837.0,Yoga,2.4,4.0,2.0,18.26,40-49,40-59,under weight
59.0,Male,53.9,1.75,168.0,135.0,69.0,1.48,989.0,Strength,2.8,4.0,2.0,17.6,50-100,40-59,under weight
57.0,Male,96.3,1.86,168.0,146.0,74.0,1.1,795.0,Strength,2.2,3.0,2.0,27.84,50-100,80-99,overweight
28.0,Male,76.3,1.62,161.0,162.0,70.0,1.16,1034.0,Strength,2.3,3.0,2.0,29.07,0-29,60-79,overweight
26.0,Female,54.2,1.65,172.0,120.0,58.0,1.07,642.0,Cardio,1.9,4.0,2.0,19.91,0-29,40-59,healthy
22.0,Female,44.8,1.72,166.0,132.0,54.0,1.48,977.0,Cardio,1.8,4.0,2.0,15.14,0-29,40-59,under weight
23.0,Female,71.4,1.72,164.0,169.0,74.0,1.25,1056.0,Strength,1.5,2.0,1.0,24.13,0-29,60-79,healthy
39.0,Male,93.4,1.7,191.0,155.0,50.0,1.1,938.0,Strength,2.5,4.0,2.0,32.32,30-39,80-99,obesity
22.0,Female,50.7,1.59,197.0,139.0,66.0,1.27,883.0,Strength,1.8,3.0,2.0,20.05,0-29,40-59,healthy
22.0,Female,58.3,1.72,173.0,128.0,63.0,1.0,640.0,Yoga,1.6,3.0,2.0,19.71,0-29,40-59,healthy
43.0,Male,82.9,1.95,181.0,160.0,70.0,1.9,1505.0,Cardio,3.5,5.0,3.0,21.8,40-49,80-99,healthy
50.0,Female,42.7,1.53,168.0,155.0,65.0,1.41,983.0,Strength,2.4,4.0,2.0,18.24,50-100,40-59,under weight
40.0,Male,60.2,1.88,183.0,141.0,61.0,1.22,946.0,Cardio,3.0,3.0,2.0,17.03,40-49,60-79,under weight
32.0,Female,70.5,1.62,177.0,122.0,58.0,1.24,756.0,Strength,1.8,2.0,1.0,26.86,30-39,60-79,overweight
27.0,Male,87.5,1.63,183.0,135.0,74.0,1.75,1299.0,Strength,3.5,5.0,3.0,32.93,0-29,80-99,obesity
43.0,Female,73.0,1.59,191.0,158.0,67.0,1.31,931.0,Yoga,2.2,3.0,1.0,28.88,40-49,60-79,overweight
42.0,Male,73.5,1.63,188.0,136.0,68.0,0.52,350.0,Strength,3.2,3.0,1.0,27.66,40-49,60-79,overweight
59.0,Male,122.3,1.89,178.0,153.0,51.0,0.66,500.0,Yoga,3.1,3.0,1.0,34.24,50-100,100-130,obesity
57.0,Male,96.1,1.74,199.0,144.0,54.0,1.21,862.0,Cardio,2.8,3.0,2.0,31.74,50-100,80-99,obesity
24.0,Female,67.7,1.56,177.0,138.0,66.0,1.42,980.0,HIIT,2.1,3.0,2.0,27.82,0-29,60-79,overweight
51.0,Male,102.6,1.77,193.0,130.0,59.0,1.21,779.0,HIIT,3.4,2.0,1.0,32.75,50-100,100-130,obesity
31.0,Female,64.4,1.7,160.0,144.0,70.0,1.97,1418.0,Strength,2.7,5.0,3.0,22.28,30-39,60-79,healthy
56.0,Male,90.2,1.61,163.0,168.0,51.0,1.38,1148.0,Yoga,2.3,3.0,2.0,34.8,50-100,80-99,obesity
20.0,Male,117.7,1.81,196.0,161.0,54.0,1.35,1195.0,Yoga,3.3,3.0,2.0,35.93,0-29,100-130,obesity
56.0,Female,40.4,1.8,196.0,165.0,72.0,1.23,913.0,Cardio,2.1,4.0,2.0,12.47,50-100,40-59,under weight
31.0,Female,48.8,1.51,195.0,131.0,60.0,1.48,969.0,Cardio,2.0,2.0,1.0,21.4,30-39,40-59,healthy
52.0,Male,85.5,1.8,190.0,136.0,66.0,1.7,1144.0,Strength,3.5,5.0,3.0,26.39,50-100,80-99,overweight
49.0,Male,77.7,1.61,160.0,158.0,50.0,1.03,806.0,Strength,3.4,3.0,2.0,29.98,40-49,60-79,obesity
54.0,Male,114.9,1.92,188.0,135.0,71.0,1.2,802.0,HIIT,2.6,4.0,2.0,31.17,50-100,100-130,obesity
38.0,Female,70.3,1.52,164.0,144.0,66.0,1.19,857.0,Yoga,2.0,4.0,2.0,30.43,30-39,60-79,obesity
36.0,Female,57.3,1.64,164.0,157.0,70.0,1.13,887.0,Strength,1.8,4.0,2.0,21.3,30-39,40-59,healthy
39.0,Male,59.7,1.83,170.0,154.0,59.0,1.35,1143.0,Strength,2.3,4.0,2.0,17.83,30-39,40-59,under weight
57.0,Male,122.1,1.89,165.0,134.0,58.0,1.13,750.0,Cardio,3.6,3.0,1.0,34.18,50-100,100-130,obesity
43.0,Male,73.2,1.88,176.0,142.0,63.0,1.17,822.0,Cardio,3.3,3.0,1.0,20.71,40-49,60-79,healthy
48.0,Female,68.2,1.69,170.0,159.0,73.0,0.75,537.0,HIIT,2.5,3.0,1.0,23.88,40-49,60-79,healthy
35.0,Female,55.3,1.56,187.0,139.0,56.0,1.71,1188.0,Strength,2.7,5.0,3.0,22.72,30-39,40-59,healthy
55.0,Male,91.8,1.78,165.0,153.0,65.0,1.44,1091.0,Cardio,3.4,3.0,1.0,28.97,50-100,80-99,overweight
51.0,Female,70.3,1.55,178.0,139.0,54.0,1.4,876.0,Yoga,1.6,3.0,1.0,29.26,50-100,60-79,overweight
29.0,Female,71.8,1.55,190.0,120.0,68.0,1.2,720.0,Cardio,2.4,4.0,2.0,29.89,0-29,60-79,overweight
33.0,Male,117.0,1.61,166.0,130.0,55.0,1.04,744.0,HIIT,2.4,3.0,2.0,45.14,30-39,100-130,sever obesity
41.0,Male,47.1,1.78,165.0,149.0,65.0,1.26,929.0,Yoga,2.4,3.0,1.0,14.87,40-49,40-59,under weight
57.0,Female,60.9,1.52,196.0,157.0,66.0,1.31,926.0,Strength,1.8,3.0,2.0,26.36,50-100,60-79,overweight
50.0,Male,86.7,1.63,161.0,143.0,58.0,1.7,1203.0,Cardio,3.5,4.0,3.0,32.63,50-100,80-99,obesity
25.0,Male,66.6,1.61,184.0,166.0,56.0,1.38,1260.0,Strength,3.0,2.0,1.0,25.69,0-29,60-79,overweight
39.0,Male,127.5,1.82,180.0,161.0,70.0,1.26,1116.0,Strength,3.0,3.0,2.0,38.49,30-39,100-130,obesity
37.0,Female,70.3,1.77,162.0,123.0,52.0,1.01,621.0,Strength,1.7,2.0,1.0,22.44,30-39,60-79,healthy
35.0,Female,64.2,1.59,199.0,145.0,66.0,1.63,1182.0,Yoga,2.7,5.0,3.0,25.39,30-39,60-79,overweight
41.0,Female,63.4,1.59,162.0,153.0,55.0,1.84,1267.0,HIIT,2.7,5.0,3.0,25.08,40-49,60-79,overweight
58.0,Male,109.0,1.91,198.0,156.0,56.0,1.49,1151.0,Yoga,2.2,3.0,2.0,29.88,50-100,100-130,overweight
44.0,Female,72.1,1.66,176.0,152.0,55.0,1.4,958.0,Strength,2.5,2.0,1.0,26.16,40-49,60-79,overweight
59.0,Male,96.7,1.71,183.0,150.0,62.0,0.57,423.0,Yoga,2.9,3.0,1.0,33.07,50-100,80-99,obesity
42.0,Female,42.7,1.74,161.0,130.0,71.0,1.04,608.0,Strength,1.6,3.0,1.0,14.1,40-49,40-59,under weight
18.0,Female,66.9,1.57,193.0,127.0,63.0,1.07,679.0,Cardio,2.2,3.0,2.0,27.14,0-29,60-79,overweight
43.0,Male,110.0,1.76,160.0,122.0,50.0,1.09,658.0,Yoga,3.4,3.0,1.0,35.51,40-49,100-130,obesity
42.0,Male,79.3,1.93,181.0,147.0,50.0,1.22,888.0,Cardio,3.3,2.0,1.0,21.29,40-49,60-79,healthy
18.0,Female,57.2,1.75,193.0,160.0,74.0,1.29,1032.0,Cardio,2.4,3.0,2.0,18.68,0-29,40-59,healthy
40.0,Female,56.2,1.79,198.0,153.0,57.0,1.79,1369.0,Yoga,2.7,5.0,3.0,17.54,40-49,40-59,under weight
34.0,Male,68.0,1.68,169.0,128.0,57.0,0.67,472.0,Cardio,3.4,2.0,1.0,24.09,30-39,60-79,healthy
36.0,Male,56.2,1.95,183.0,128.0,64.0,1.09,767.0,Strength,3.4,4.0,2.0,14.78,30-39,40-59,under weight
46.0,Female,74.9,1.53,179.0,151.0,66.0,1.3,883.0,HIIT,2.1,4.0,2.0,32.0,40-49,60-79,obesity
41.0,Male,101.1,1.83,160.0,162.0,66.0,0.79,634.0,Yoga,3.2,2.0,1.0,30.19,40-49,100-130,obesity
32.0,Male,102.8,1.98,168.0,120.0,61.0,1.24,818.0,Strength,2.8,3.0,2.0,26.22,30-39,100-130,overweight
36.0,Male,95.8,1.86,193.0,129.0,65.0,1.37,972.0,HIIT,3.2,3.0,1.0,27.69,30-39,80-99,overweight
18.0,Female,52.3,1.74,187.0,165.0,58.0,1.2,990.0,Cardio,2.2,2.0,1.0,17.27,0-29,40-59,under weight
39.0,Female,55.9,1.71,184.0,148.0,59.0,1.95,1443.0,Yoga,2.7,5.0,3.0,19.12,30-39,40-59,healthy
38.0,Male,81.4,1.71,187.0,148.0,58.0,1.52,1237.0,HIIT,3.5,5.0,3.0,27.84,30-39,80-99,overweight
43.0,Male,95.7,1.77,198.0,151.0,50.0,1.08,807.0,HIIT,3.4,3.0,1.0,30.55,40-49,80-99,obesity
34.0,Male,65.9,1.62,199.0,164.0,56.0,0.81,731.0,Yoga,2.2,2.0,1.0,25.11,30-39,60-79,overweight
53.0,Male,105.1,1.84,176.0,130.0,62.0,0.69,444.0,Cardio,2.9,3.0,1.0,31.04,50-100,100-130,obesity
50.0,Female,69.3,1.68,182.0,135.0,51.0,1.2,729.0,HIIT,2.0,2.0,1.0,24.55,50-100,60-79,healthy
42.0,Male,76.4,1.97,165.0,157.0,65.0,1.14,886.0,HIIT,2.6,3.0,2.0,19.69,40-49,60-79,healthy
52.0,Female,61.5,1.69,160.0,152.0,63.0,1.8,1231.0,Cardio,2.7,4.0,3.0,21.53,50-100,60-79,healthy
57.0,Female,46.1,1.76,165.0,130.0,60.0,1.44,842.0,Strength,1.7,3.0,2.0,14.88,50-100,40-59,under weight
40.0,Male,80.3,1.76,168.0,167.0,74.0,1.63,1497.0,Strength,3.5,5.0,3.0,25.92,40-49,80-99,overweight
39.0,Male,85.3,1.89,163.0,140.0,61.0,0.77,593.0,Strength,3.6,2.0,1.0,23.88,30-39,80-99,healthy
43.0,Male,127.7,1.69,171.0,155.0,53.0,1.14,875.0,Cardio,2.9,3.0,2.0,44.71,40-49,100-130,sever obesity
51.0,Male,59.0,1.65,198.0,153.0,53.0,1.22,924.0,HIIT,2.3,3.0,2.0,21.67,50-100,40-59,healthy
19.0,Male,110.8,1.91,161.0,149.0,54.0,1.31,1074.0,Strength,2.9,2.0,1.0,30.37,0-29,100-130,obesity
41.0,Male,94.5,2.0,179.0,136.0,69.0,1.18,794.0,HIIT,3.7,3.0,1.0,23.62,40-49,80-99,healthy
48.0,Female,62.9,1.58,192.0,124.0,69.0,1.98,1105.0,Strength,2.7,4.0,3.0,25.2,40-49,60-79,overweight
54.0,Male,71.6,1.86,160.0,147.0,70.0,1.14,830.0,Yoga,2.2,3.0,2.0,20.7,50-100,60-79,healthy
36.0,Female,47.2,1.74,196.0,160.0,53.0,1.5,1200.0,Cardio,1.6,4.0,2.0,15.59,30-39,40-59,under weight
58.0,Female,65.2,1.63,167.0,121.0,53.0,1.12,610.0,HIIT,2.0,3.0,2.0,24.54,50-100,60-79,healthy
44.0,Female,59.1,1.52,177.0,136.0,56.0,1.58,967.0,Yoga,2.7,5.0,3.0,25.58,40-49,40-59,overweight
54.0,Female,56.5,1.75,196.0,154.0,66.0,1.76,1220.0,HIIT,2.7,5.0,3.0,18.45,50-100,40-59,under weight
23.0,Female,44.1,1.62,196.0,122.0,58.0,0.58,354.0,Yoga,2.7,2.0,1.0,16.8,0-29,40-59,under weight
22.0,Male,88.5,1.62,174.0,162.0,69.0,1.88,1675.0,Strength,3.5,5.0,3.0,33.72,0-29,80-99,obesity
34.0,Female,64.5,1.78,169.0,144.0,64.0,1.33,958.0,Yoga,1.8,4.0,2.0,20.36,30-39,60-79,healthy
42.0,Male,85.2,1.81,189.0,151.0,65.0,1.54,1151.0,Yoga,3.5,5.0,3.0,26.01,40-49,80-99,overweight
50.0,Female,67.9,1.77,171.0,164.0,73.0,1.03,760.0,Yoga,2.4,3.0,2.0,21.67,50-100,60-79,healthy
42.0,Female,46.6,1.77,184.0,139.0,63.0,0.61,382.0,Yoga,2.6,2.0,1.0,14.87,40-49,40-59,under weight
57.0,Male,85.6,1.69,189.0,133.0,50.0,1.76,1159.0,Yoga,3.5,5.0,3.0,29.97,50-100,80-99,obesity
29.0,Male,55.7,1.61,177.0,128.0,51.0,1.41,993.0,Strength,2.3,3.0,1.0,21.49,0-29,40-59,healthy
24.0,Female,52.6,1.57,169.0,166.0,60.0,1.29,1071.0,HIIT,2.4,2.0,1.0,21.34,0-29,40-59,healthy
22.0,Male,71.0,1.62,199.0,138.0,68.0,0.91,691.0,HIIT,3.5,2.0,1.0,27.05,0-29,60-79,overweight
25.0,Male,120.6,1.83,179.0,120.0,51.0,1.04,686.0,Cardio,2.5,3.0,2.0,36.01,0-29,100-130,obesity
26.0,Male,55.7,1.68,182.0,129.0,54.0,1.13,802.0,Yoga,2.9,3.0,1.0,19.73,0-29,40-59,healthy
50.0,Male,57.1,1.91,184.0,131.0,68.0,1.09,707.0,Yoga,2.7,4.0,2.0,15.65,50-100,40-59,under weight
39.0,Female,56.0,1.6,184.0,151.0,69.0,0.89,672.0,Yoga,2.0,2.0,1.0,21.87,30-39,40-59,healthy
51.0,Female,54.7,1.53,167.0,135.0,69.0,1.11,674.0,HIIT,2.0,4.0,2.0,23.37,50-100,40-59,healthy
27.0,Male,89.3,1.64,192.0,162.0,64.0,1.82,1622.0,HIIT,3.5,4.0,3.0,33.2,0-29,80-99,obesity
27.0,Male,108.0,1.8,174.0,122.0,70.0,1.38,926.0,Cardio,2.5,4.0,2.0,33.33,0-29,100-130,obesity
42.0,Male,63.7,1.98,172.0,128.0,69.0,1.37,868.0,Yoga,3.0,2.0,1.0,16.25,40-49,60-79,under weight
46.0,Female,61.0,1.71,181.0,153.0,61.0,1.67,1150.0,Cardio,2.7,4.0,3.0,20.86,40-49,60-79,healthy
43.0,Female,42.2,1.65,162.0,148.0,59.0,1.33,886.0,Cardio,2.3,3.0,2.0,15.5,40-49,40-59,under weight
55.0,Female,76.3,1.73,196.0,158.0,65.0,1.08,768.0,Yoga,2.6,3.0,1.0,25.49,50-100,60-79,overweight
54.0,Female,67.5,1.54,182.0,140.0,50.0,0.72,454.0,Cardio,1.5,3.0,1.0,28.46,50-100,60-79,overweight
33.0,Male,45.9,1.89,193.0,144.0,50.0,1.45,1148.0,Cardio,2.9,3.0,2.0,12.85,30-39,40-59,under weight
20.0,Female,75.9,1.73,165.0,152.0,63.0,1.39,1056.0,Strength,2.1,4.0,2.0,25.36,0-29,60-79,overweight
38.0,Male,71.9,1.77,197.0,142.0,72.0,1.12,875.0,Cardio,3.1,2.0,1.0,22.95,30-39,60-79,healthy
41.0,Female,76.7,1.79,172.0,132.0,56.0,1.4,832.0,Yoga,2.0,4.0,2.0,23.94,40-49,60-79,healthy
18.0,Male,62.0,1.85,161.0,121.0,53.0,0.88,586.0,Strength,3.0,3.0,1.0,18.12,0-29,60-79,under weight
30.0,Male,107.9,1.66,194.0,140.0,64.0,1.08,832.0,Cardio,2.8,3.0,2.0,39.16,30-39,100-130,obesity
21.0,Female,60.0,1.7,179.0,123.0,52.0,1.97,1212.0,Strength,2.7,5.0,3.0,20.76,0-29,60-79,healthy
36.0,Male,69.2,1.65,165.0,126.0,65.0,1.23,852.0,Strength,2.7,3.0,1.0,25.42,30-39,60-79,overweight
59.0,Female,42.1,1.65,172.0,132.0,59.0,1.22,725.0,Strength,2.2,2.0,1.0,15.46,50-100,40-59,under weight
55.0,Male,84.7,1.79,178.0,122.0,52.0,1.19,719.0,Cardio,2.4,3.0,2.0,26.43,50-100,80-99,overweight
54.0,Male,54.6,1.76,160.0,137.0,56.0,1.28,868.0,Cardio,3.3,4.0,2.0,17.63,50-100,40-59,under weight
52.0,Female,44.1,1.62,179.0,121.0,61.0,1.41,768.0,HIIT,1.6,3.0,1.0,16.8,50-100,40-59,under weight
46.0,Male,45.0,1.77,185.0,162.0,58.0,1.48,1187.0,Cardio,3.6,3.0,2.0,14.36,40-49,40-59,under weight
38.0,Female,57.7,1.56,185.0,132.0,54.0,1.64,1082.0,HIIT,2.7,5.0,3.0,23.71,30-39,40-59,healthy
46.0,Male,55.1,1.72,164.0,137.0,66.0,1.43,970.0,Yoga,3.6,3.0,2.0,18.62,40-49,40-59,healthy
44.0,Male,102.3,1.63,188.0,129.0,52.0,1.34,856.0,Yoga,2.6,4.0,2.0,38.5,40-49,100-130,obesity
49.0,Female,45.2,1.74,164.0,156.0,73.0,1.24,870.0,Strength,2.1,3.0,2.0,14.93,40-49,40-59,under weight
50.0,Female,56.5,1.6,196.0,140.0,61.0,1.88,1184.0,Yoga,2.7,5.0,3.0,22.07,50-100,40-59,healthy
32.0,Male,49.3,1.62,167.0,158.0,74.0,1.18,1025.0,Strength,2.5,3.0,2.0,18.79,30-39,40-59,healthy
24.0,Female,60.1,1.79,170.0,165.0,63.0,1.97,1625.0,Cardio,2.7,4.0,3.0,18.76,0-29,60-79,healthy
54.0,Female,47.8,1.6,171.0,155.0,55.0,1.19,830.0,Cardio,2.3,4.0,2.0,18.67,50-100,40-59,healthy
41.0,Female,55.0,1.55,175.0,169.0,65.0,1.45,1103.0,Strength,2.0,4.0,2.0,22.89,40-49,40-59,healthy
20.0,Male,124.3,1.82,194.0,145.0,63.0,1.25,997.0,Cardio,3.2,3.0,2.0,37.53,0-29,100-130,obesity
49.0,Male,85.0,1.68,197.0,163.0,74.0,1.82,1468.0,HIIT,3.5,4.0,3.0,30.12,40-49,80-99,obesity
37.0,Male,49.1,1.74,193.0,138.0,52.0,1.11,842.0,Yoga,2.6,3.0,2.0,16.22,30-39,40-59,under weight
48.0,Female,71.5,1.64,179.0,154.0,60.0,1.46,1012.0,Yoga,1.9,4.0,2.0,26.58,40-49,60-79,overweight
31.0,Male,86.6,1.76,172.0,151.0,66.0,1.29,1071.0,Strength,3.3,3.0,2.0,27.96,30-39,80-99,overweight
28.0,Male,128.4,1.86,173.0,158.0,71.0,1.06,921.0,Strength,3.3,4.0,2.0,37.11,0-29,100-130,obesity
19.0,Male,89.0,1.77,175.0,127.0,72.0,1.5,1048.0,Strength,3.7,4.0,2.0,28.41,0-29,80-99,overweight
20.0,Male,92.3,1.94,176.0,131.0,71.0,1.14,821.0,HIIT,2.1,3.0,2.0,24.52,0-29,80-99,healthy
38.0,Female,61.4,1.54,183.0,131.0,69.0,1.47,963.0,HIIT,2.7,3.0,2.0,25.89,30-39,60-79,overweight
41.0,Male,71.7,1.96,162.0,168.0,51.0,0.51,424.0,Yoga,2.5,2.0,1.0,18.66,40-49,60-79,healthy
19.0,Female,58.8,1.77,181.0,136.0,53.0,1.4,952.0,HIIT,2.7,2.0,1.0,18.77,0-29,40-59,healthy
23.0,Female,56.7,1.55,179.0,132.0,73.0,1.38,911.0,Cardio,1.9,4.0,2.0,23.6,0-29,40-59,healthy
51.0,Female,56.3,1.5,182.0,142.0,66.0,1.43,914.0,Cardio,2.4,3.0,1.0,25.02,50-100,40-59,overweight
29.0,Male,58.6,1.61,198.0,122.0,72.0,1.2,805.0,Yoga,2.0,3.0,2.0,22.61,0-29,40-59,healthy
