age,gender,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,workout_type,water_intake,workout_frequency,experience_level,bmi,age_category,weight_category,bmi_category
33,Male,45.9,1.89,193,144,50,1.45,1148.0,Cardio,2.9,3,2,12.85,30-39,40-59,under weight
20,Female,75.9,1.73,165,152,63,1.39,1056.0,Strength,2.1,4,2,25.36,0-29,60-79,overweight
38,Male,71.9,1.77,197,142,72,1.12,875.0,Cardio,3.1,2,1,22.95,30-39,60-79,healthy
41,Female,76.7,1.79,172,132,56,1.4,832.0,Yoga,2.0,4,2,23.94,40-49,60-79,healthy
18,Male,62.0,1.85,161,121,53,0.88,586.0,Strength,3.0,3,1,18.12,0-29,60-79,under weight
30,Male,107.9,1.66,194,140,64,1.08,832.0,Cardio,2.8,3,2,39.16,30-39,100-130,obesity
21,Female,60.0,1.7,179,123,52,1.97,1212.0,Strength,2.7,5,3,20.76,0-29,60-79,healthy
36,Male,69.2,1.65,165,126,65,1.23,852.0,Strength,2.7,3,1,25.42,30-39,60-79,overweight
59,Female,42.1,1.65,172,132,59,1.22,725.0,Strength,2.2,2,1,15.46,50-100,40-59,under weight
55,Male,84.7,1.79,178,122,52,1.19,719.0,Cardio,2.4,3,2,26.43,50-100,80-99,overweight
54,Male,54.6,1.76,160,137,56,1.28,868.0,Cardio,3.3,4,2,17.63,50-100,40-59,under weight
52,Female,44.1,1.62,179,121,61,1.41,768.0,HIIT,1.6,3,1,16.8,50-100,40-59,under weight
46,Male,45.0,1.77,185,162,58,1.48,1187.0,Cardio,3.6,3,2,14.36,40-49,40-59,under weight
38,Female,57.7,1.56,185,132,54,1.64,1082.0,HIIT,2.7,5,3,23.71,30-39,40-59,healthy
46,Male,55.1,1.72,164,137,66,1.43,970.0,Yoga,3.6,3,2,18.62,40-49,40-59,healthy
44,Male,102.3,1.63,188,129,52,1.34,856.0,Yoga,2.6,4,2,38.5,40-49,100-130,obesity
49,Female,45.2,1.74,164,156,73,1.24,870.0,Strength,2.1,3,2,14.93,40-49,40-59,under weight
50,Female,56.5,1.6,196,140,61,1.88,1184.0,Yoga,2.7,5,3,22.07,50-100,40-59,healthy
32,Male,49.3,1.62,167,158,74,1.18,1025.0,Strength,2.5,3,2,18.79,30-39,40-59,healthy
24,Female,60.1,1.79,170,165,63,1.97,1625.0,Cardio,2.7,4,3,18.76,0-29,60-79,healthy
54,Female,47.8,1.6,171,155,55,1.19,830.0,Cardio,2.3,4,2,18.67,50-100,40-59,healthy
41,Female,55.0,1.55,175,169,65,1.45,1103.0,Strength,2.0,4,2,22.89,40-49,40-59,healthy
20,Male,124.3,1.82,194,145,63,1.25,997.0,Cardio,3.2,3,2,37.53,0-29,100-130,obesity
49,Male,85.0,1.68,197,163,74,1.82,1468.0,HIIT,3.5,4,3,30.12,40-49,80-99,obesity
37,Male,49.1,1.74,193,138,52,1.11,842.0,Yoga,2.6,3,2,16.22,30-39,40-59,under weight
48,Female,71.5,1.64,179,154,60,1.46,1012.0,Yoga,1.9,4,2,26.58,40-49,60-79,overweight
31,Male,86.6,1.76,172,151,66,1.29,1071.0,Strength,3.3,3,2,27.96,30-39,80-99,overweight
28,Male,128.4,1.86,173,158,71,1.06,921.0,Strength,3.3,4,2,37.11,0-29,100-130,obesity
19,Male,89.0,1.77,175,127,72,1.5,1048.0,Strength,3.7,4,2,28.41,0-29,80-99,overweight
20,Male,92.3,1.94,176,131,71,1.14,821.0,HIIT,2.1,3,2,24.52,0-29,80-99,healthy
38,Female,61.4,1.54,183,131,69,1.47,963.0,HIIT,2.7,3,2,25.89,30-39,60-79,overweight
41,Male,71.7,1.96,162,168,51,0.51,424.0,Yoga,2.5,2,1,18.66,40-49,60-79,healthy
19,Female,58.8,1.77,181,136,53,1.4,952.0,HIIT,2.7,2,1,18.77,0-29,40-59,healthy
23,Female,56.7,1.55,179,132,73,1.38,911.0,Cardio,1.9,4,2,23.6,0-29,40-59,healthy
51,Female,56.3,1.5,182,142,66,1.43,914.0,Cardio,2.4,3,1,25.02,50-100,40-59,overweight
29,Male,58.6,1.61,198,122,72,1.2,805.0,Yoga,2.0,3,2,22.61,0-29,40-59,healthy
